  SPEAKER   |   GENDER   | PARTITION  |  MINUTES   |  BOOK ID   |             TITLE              |            CHAPTER            
    1474    |     F      |   train    |   0.823    |    1760    |       Poèmes Saturniens        |           UN DAHLIA           
    1474    |     F      |   train    |   1.155    |    1760    |       Poèmes Saturniens        |        II. Jésuitisme.        
    1474    |     F      |   train    |   3.007    |    1760    |       Poèmes Saturniens        | IV. Nuit de Walpurgis classique.
    1474    |     F      |   train    |   1.218    |    1760    |       Poèmes Saturniens        |            SÉRÉNADE           
    1474    |     F      |   train    |   5.678    |    1760    |       Poèmes Saturniens        |            EPILOGUE           
    1474    |     F      |   train    |   0.486    |    1760    |       Poèmes Saturniens        |     V. Chanson d'automne.     
    1474    |     F      |   train    |   0.819    |    1760    |       Poèmes Saturniens        |         II. Nevermore.        
    1474    |     F      |   train    |   0.691    |    1760    |       Poèmes Saturniens        | PAYSAGES TRISTES - I. Soleils couchants.
    1474    |     F      |   train    |   1.198    |    1760    |       Poèmes Saturniens        | III. La chanson des ingénues. 
    1474    |     F      |   train    |   3.267    |    1760    |       Poèmes Saturniens        |             MARCO             
    1474    |     F      |   train    |   0.835    |    1760    |       Poèmes Saturniens        |            ÇAVITRI            
    1474    |     F      |   train    |   1.478    |    1760    |       Poèmes Saturniens        |       Poèmes saturniens       
    1474    |     F      |   train    |   1.528    |    1760    |       Poèmes Saturniens        |          CÉSAR BORGIA         
    1474    |     F      |   train    |   1.355    |    1760    |       Poèmes Saturniens        |           NEVERMORE           
    1474    |     F      |   train    |   1.159    |    1760    |       Poèmes Saturniens        |            IL BACIO           
    1474    |     F      |   train    |   0.650    |    1760    |       Poèmes Saturniens        | CAPRICES - I. Femme et chatte.
    1474    |     F      |   train    |   0.776    |    1760    |       Poèmes Saturniens        |     III. Après trois ans.     
    1474    |     F      |   train    |   1.803    |    1760    |       Poèmes Saturniens        |         V. Grotesques.        
    1474    |     F      |   train    |   0.881    |    1760    |       Poèmes Saturniens        |     VI. Mon rêve familier.    
    1474    |     F      |   train    |   1.515    |    1760    |       Poèmes Saturniens        |            SUB URBE           
    1474    |     F      |   train    |   0.832    |    1760    |       Poèmes Saturniens        |           IV. Voeu.           
    1474    |     F      |   train    |   0.733    |    1760    |       Poèmes Saturniens        | II. Crépuscule du soir mystique.
    1474    |     F      |   train    |   0.952    |    1760    |       Poèmes Saturniens        |            INITIUM            
    1474    |     F      |   train    |   0.460    |    1760    |       Poèmes Saturniens        |          III. Marine.         
    1474    |     F      |   train    |   1.010    |    1760    |       Poèmes Saturniens        |     VI. L'heure du berger.    
    1474    |     F      |   train    |   0.807    |    1760    |       Poèmes Saturniens        |       VII. A une femme.       
    1474    |     F      |   train    |   1.012    |    1760    |       Poèmes Saturniens        |       IV. Effet de nuit.      
    1474    |     F      |   train    |   1.723    |    1760    |       Poèmes Saturniens        |         DANS LES BOIS         
    1474    |     F      |   train    |   1.130    |    1760    |       Poèmes Saturniens        |      IV. Une grande dame.     
    1474    |     F      |   train    |   0.767    |    1760    |       Poèmes Saturniens        | EAUX-FORTES - I. Croquis parisien.
    1474    |     F      |   train    |   1.075    |    1760    |       Poèmes Saturniens        |         V. Lassitude.         
    1474    |     F      |   train    |   0.696    |    1760    |       Poèmes Saturniens        | MELANCHOLIA - I. Résignation. 
    1474    |     F      |   train    |   0.924    |    1760    |       Poèmes Saturniens        |  III. Promenade sentimentale. 
    1474    |     F      |   train    |   0.902    |    1760    |       Poèmes Saturniens        |     V. Monsieur Prudhomme.    
    1474    |     F      |   train    |   2.328    |    1906    |         Fêtes galantes         |             LETTRE            
    1474    |     F      |   train    |   1.074    |    1906    |         Fêtes galantes         |       L'AMOUR PAR TERRE       
    1474    |     F      |   train    |   0.641    |    1906    |         Fêtes galantes         |         DANS LA GROTTE        
    1474    |     F      |   train    |   3.194    |    1906    |         Fêtes galantes         |          EN PATINANT          
    1474    |     F      |   train    |   1.171    |    1906    |         Fêtes galantes         |            L'ALLÉE            
    1474    |     F      |   train    |   1.273    |    1906    |         Fêtes galantes         |         A LA PROMENADE        
    1474    |     F      |   train    |   1.165    |    1906    |         Fêtes galantes         |           COLOMBINE           
    1474    |     F      |   train    |   0.821    |    1906    |         Fêtes galantes         |          EN SOURDINE          
    1474    |     F      |   train    |   0.560    |    1906    |         Fêtes galantes         |          SUR L'HERBE          
    1474    |     F      |   train    |   0.592    |    1906    |         Fêtes galantes         |           PANTOMIME           
    1474    |     F      |   train    |   0.775    |    1906    |         Fêtes galantes         |        LES COQUILLAGES        
    1474    |     F      |   train    |   0.546    |    1906    |         Fêtes galantes         |            CYTHÈRES           
    1474    |     F      |   train    |   0.947    |    1906    |         Fêtes galantes         |         LES INDOLENTS         
    1474    |     F      |   train    |   0.351    |    1906    |         Fêtes galantes         |            LE FAUNE           
    1474    |     F      |   train    |   0.806    |    1906    |         Fêtes galantes         |           A CLYMÈNE           
    1474    |     F      |   train    |   1.024    |    1906    |         Fêtes galantes         |            CORTÈGE            
    1474    |     F      |   train    |   0.822    |    1906    |         Fêtes galantes         |          LES INGÉNUS          
    1474    |     F      |   train    |   0.717    |    1906    |         Fêtes galantes         |         CLAIR DE LUNE         
    1474    |     F      |   train    |   0.803    |    1906    |         Fêtes galantes         |           EN BATEAU           
    1474    |     F      |   train    |   0.825    |    1906    |         Fêtes galantes         |           MANDOLINE           
    1474    |     F      |   train    |   0.597    |    1906    |         Fêtes galantes         |           FANTOCHES           
    1474    |     F      |   train    |   0.907    |    1906    |         Fêtes galantes         |      COLLOQUE SENTIMENTAL     
    1474    |     F      |   train    |   42.903   |    2105    |      Trois Mousquetaires       |        La femme d'Athos       
    1474    |     F      |   train    |   35.682   |    2105    |      Trois Mousquetaires       |       La thèse d'Aramis       
    1474    |     F      |   train    |   15.759   |    2105    |      Trois Mousquetaires       |       Rêve de vengeance       
    1474    |     F      |   train    |   13.822   |    2105    |      Trois Mousquetaires       |        Scène conjugale        
    1474    |     F      |   train    |   34.150   |    2105    |      Trois Mousquetaires       |  Le conseil des mousquetaires 
    1474    |     F      |   train    |   17.266   |    2105    |      Trois Mousquetaires       |        Plan de campagne       
    1474    |     F      |   train    |   19.053   |    2105    |      Trois Mousquetaires       | Georges Villiers, duc de Buckingham
    1474    |     F      |   train    |   18.630   |    2105    |      Trois Mousquetaires       |          Le Cardinal          
    1474    |     F      |   train    |   26.084   |    2105    |      Trois Mousquetaires       |             Voyage            
    1474    |     F      |   train    |   22.380   |    2105    |      Trois Mousquetaires       | Une souricière au XVIIe siècle
    1474    |     F      |   train    |   5.250    |    2105    |      Trois Mousquetaires       |            Préface            
    1474    |     F      |   train    |   24.250   |    2105    |      Trois Mousquetaires       | Ce qui se passait à Portsmouth le 23 août 1628
    1474    |     F      |   train    |   16.557   |    2105    |      Trois Mousquetaires       |             Milady            
    1474    |     F      |   train    |   25.304   |    2105    |      Trois Mousquetaires       | Les mousquetaires du roi et les gardes de M. le cardinal
    1474    |     F      |   train    |   30.537   |    2105    |      Trois Mousquetaires       |       Affaire de famille      
    1474    |     F      |   train    |   20.449   |    2105    |      Trois Mousquetaires       |           Conclusion          
    1474    |     F      |   train    |   40.660   |    2105    |      Trois Mousquetaires       |       L'intrigue se noue      
    1474    |     F      |   train    |   19.500   |    2105    |      Trois Mousquetaires       |           Une vision          
    1474    |     F      |   train    |   27.480   |    2105    |      Trois Mousquetaires       |            Officier           
    1474    |     F      |   train    |   21.058   |    2105    |      Trois Mousquetaires       | Troisième journée de captivité
    1474    |     F      |   train    |   23.255   |    2105    |      Trois Mousquetaires       | L'intérieur des mousquetaires 
    1474    |     F      |   train    |   21.994   |    2105    |      Trois Mousquetaires       | Sa Majesté le roi Louis treizième - partie b
    1474    |     F      |   train    |   19.476   |    2105    |      Trois Mousquetaires       |          M. Bonacieux         
    1474    |     F      |   train    |   17.113   |    2105    |      Trois Mousquetaires       | Deuxième journée de captivité 
    1474    |     F      |   train    |   18.227   |    2105    |      Trois Mousquetaires       |    La chasse à l'équipement   
    1474    |     F      |   train    |   15.181   |    2105    |      Trois Mousquetaires       |      Le secret de Milady      
    1474    |     F      |   train    |   21.582   |    2105    |      Trois Mousquetaires       |     Soubrette et maîtresse    
    1474    |     F      |   train    |   1.256    |    2105    |      Trois Mousquetaires       |            Epilogue           
    1474    |     F      |   train    |   24.617   |    2105    |      Trois Mousquetaires       | Sa Majesté le roi Louis treizième  - partie a
    1474    |     F      |   train    |   29.630   |    2105    |      Trois Mousquetaires       |    Le siège de La Rochelle    
    1474    |     F      |   train    |   17.584   |    2105    |      Trois Mousquetaires       | La nuit, tous les chats sont gris
    1474    |     F      |   train    |   26.976   |    2105    |      Trois Mousquetaires       | Où M. le garde des sceaux Séguier chercha plus d’une fois la cloche pour la sonner, comme il le faisait autrefois
    1474    |     F      |   train    |   19.451   |    2105    |      Trois Mousquetaires       |  L'Auberge du Colombier-Rouge 
    1474    |     F      |   train    |   27.404   |    2105    |      Trois Mousquetaires       | L'antichambre de M. de Tréville
    1474    |     F      |   train    |   18.207   |    2105    |      Trois Mousquetaires       |  Gens de robe et gens d'épée  
    1474    |     F      |   train    |   28.450   |    2105    |      Trois Mousquetaires       |      Le ménage Bonacieux      
    1474    |     F      |   train    |   27.562   |    2105    |      Trois Mousquetaires       |           L'audience          
    1474    |     F      |   train    |   20.026   |    2105    |      Trois Mousquetaires       |            Fatalité           
    1474    |     F      |   train    |   9.746    |    2105    |      Trois Mousquetaires       |    Deux variétés de démons    
    1474    |     F      |   train    |   15.652   |    2105    |      Trois Mousquetaires       |         Le vin d'Anjou        
    1474    |     F      |   train    |   17.654   |    2105    |      Trois Mousquetaires       |     D'Artagnan se dessine     
    1474    |     F      |   train    |   18.249   |    2105    |      Trois Mousquetaires       | Où il est traité de l'équipement d'Aramis et de Porthos
    1474    |     F      |   train    |   22.211   |    2105    |      Trois Mousquetaires       |        L'homme de Meung       
    1474    |     F      |   train    |   20.082   |    2105    |      Trois Mousquetaires       | L'épaule d'Athos, le baudrier de Porthos et le mouchoir d'Aramis
    1474    |     F      |   train    |   11.173   |    2105    |      Trois Mousquetaires       |          L'exécution          
    1474    |     F      |   train    |   17.345   |    2105    |      Trois Mousquetaires       |      Anglais et Français      
    1474    |     F      |   train    |   16.768   |    2105    |      Trois Mousquetaires       |   Le ballet de la Merlaison   
    1474    |     F      |   train    |   13.704   |    2105    |      Trois Mousquetaires       |    L'homme au manteau rouge   
    1474    |     F      |   train    |   14.600   |    2105    |      Trois Mousquetaires       |    Le bastion Saint-Gervais   
    1474    |     F      |   train    |   19.563   |    2105    |      Trois Mousquetaires       |            Evasion            
    1474    |     F      |   train    |   39.762   |    2105    |      Trois Mousquetaires       | Les trois présents de M. d'Artagnan père
    1474    |     F      |   train    |   24.327   |    2105    |      Trois Mousquetaires       |          Le pavillon          
    1474    |     F      |   train    |   30.279   |    2105    |      Trois Mousquetaires       |             Retour            
    1474    |     F      |   train    |   40.242   |    2105    |      Trois Mousquetaires       |            Porthos            
    1474    |     F      |   train    |   21.083   |    2105    |      Trois Mousquetaires       |     La comtesse de Winter     
    1474    |     F      |   train    |   18.201   |    2105    |      Trois Mousquetaires       | De l'utilité des tuyaux de poêle
    1474    |     F      |   train    |   38.241   |    2105    |      Trois Mousquetaires       | Cinquième journée de captivité
    1474    |     F      |   train    |   15.737   |    2105    |      Trois Mousquetaires       | Un moyen de tragédie classique
    1474    |     F      |   train    |   21.898   |    2105    |      Trois Mousquetaires       |     Un dîner de procureur     
    1474    |     F      |   train    |   18.364   |    2105    |      Trois Mousquetaires       | Comment, sans se déranger, Athos trouva son équipement
    1474    |     F      |   train    |   23.463   |    2105    |      Trois Mousquetaires       |         Le rendez-vous        
    1474    |     F      |   train    |   14.082   |    2105    |      Trois Mousquetaires       |       L'amant et le mari      
    1474    |     F      |   train    |   12.576   |    2105    |      Trois Mousquetaires       |           En France           
    1474    |     F      |   train    |   18.095   |    2105    |      Trois Mousquetaires       | Première journée de captivité 
    1474    |     F      |   train    |   29.599   |    2105    |      Trois Mousquetaires       | Le couvent des carmélites de Béthune
    1474    |     F      |   train    |   18.927   |    2105    |      Trois Mousquetaires       |      Une intrigue de cour     
    1474    |     F      |   train    |   18.040   |    2105    |      Trois Mousquetaires       |            Jugement           
    1474    |     F      |   train    |   21.963   |    2105    |      Trois Mousquetaires       | Quatrième journée de captivité
    1474    |     F      |   train    |   30.011   |    2105    |      Trois Mousquetaires       |        Une goutte d'eau       
    1474    |     F      |   train    |   18.161   |    2105    |      Trois Mousquetaires       | Causerie d'un frère avec sa soeur
    1474    |     F      |   train    |   22.173   |    2209    |       Maria Chapdelaine        |           Chapter 10          
    1474    |     F      |   train    |   27.821   |    2209    |       Maria Chapdelaine        |           Chapter 1           
    1474    |     F      |   train    |   29.069   |    2209    |       Maria Chapdelaine        |           Chapter 5           
    1474    |     F      |   train    |   11.943   |    2209    |       Maria Chapdelaine        |           Chapter 11          
    1474    |     F      |   train    |   17.665   |    2209    |       Maria Chapdelaine        |           Chapter 2           
    1474    |     F      |   train    |   34.979   |    2209    |       Maria Chapdelaine        |           Chapter 14          
    1474    |     F      |   train    |   26.396   |    2209    |       Maria Chapdelaine        |           Chapter 12          
    1474    |     F      |   train    |   9.955    |    2209    |       Maria Chapdelaine        |           Chapter 8           
    1474    |     F      |   train    |   12.524   |    2209    |       Maria Chapdelaine        |           Chapter 3           
    1474    |     F      |   train    |   13.637   |    2209    |       Maria Chapdelaine        |           Chapter 13          
    1474    |     F      |   train    |   32.316   |    2209    |       Maria Chapdelaine        |           Chapter 15          
    1474    |     F      |   train    |   20.079   |    2209    |       Maria Chapdelaine        |           Chapter 9           
    1474    |     F      |   train    |   0.853    |    2209    |       Maria Chapdelaine        |           Chapter 16          
    1474    |     F      |   train    |   19.089   |    2209    |       Maria Chapdelaine        |           Chapter 4           
    1474    |     F      |   train    |   15.220   |    2209    |       Maria Chapdelaine        |           Chapter 6           
    1474    |     F      |   train    |   4.650    |    2209    |       Maria Chapdelaine        |           Chapter 7           
    1474    |     F      |   train    |   10.778   |    2576    |         Boule de suif          |           Les Sabots          
    1474    |     F      |   train    |   15.871   |    2576    |         Boule de suif          |            Divorce            
    1474    |     F      |   train    |   26.152   |    2589    | Discours sur l’origine et les fondements de l’inégalité parmi les hommes |        Première partie        
    1474    |     F      |   train    |   21.713   |    2589    | Discours sur l’origine et les fondements de l’inégalité parmi les hommes |    Première partie (suite)    
    1474    |     F      |   train    |   27.364   |    2589    | Discours sur l’origine et les fondements de l’inégalité parmi les hommes |    Première partie (suite)    
    1474    |     F      |   train    |   30.507   |    2589    | Discours sur l’origine et les fondements de l’inégalité parmi les hommes |         Notes (suite)         
    1474    |     F      |   train    |   16.446   |    2589    | Discours sur l’origine et les fondements de l’inégalité parmi les hommes |            Préface            
    1474    |     F      |   train    |   24.189   |    2589    | Discours sur l’origine et les fondements de l’inégalité parmi les hommes |     Seconde partie (suite)    
    1474    |     F      |   train    |   26.732   |    2589    | Discours sur l’origine et les fondements de l’inégalité parmi les hommes |   À la République de Genève   
    1474    |     F      |   train    |   24.510   |    2589    | Discours sur l’origine et les fondements de l’inégalité parmi les hommes |     Seconde partie (suite)    
    1474    |     F      |   train    |   27.412   |    2589    | Discours sur l’origine et les fondements de l’inégalité parmi les hommes |             Notes             
    1474    |     F      |   train    |   28.720   |    2589    | Discours sur l’origine et les fondements de l’inégalité parmi les hommes |         Notes (suite)         
    1474    |     F      |   train    |   24.626   |    2589    | Discours sur l’origine et les fondements de l’inégalité parmi les hommes |         Seconde partie        
    1474    |     F      |   train    |   33.246   |    3138    |      Notre-Dame de Paris       |             AΝΑΓΚΗ            
    1474    |     F      |   train    |   32.046   |    3138    |      Notre-Dame de Paris       |      Paris à vol d'oiseau     
    1474    |     F      |   train    |   13.524   |    3138    |      Notre-Dame de Paris       | Les Deux hommes vêtus de noir 
    1474    |     F      |   train    |   35.743   |    3138    |      Notre-Dame de Paris       |    Lasciate ogni speranzai    
    1474    |     F      |   train    |   36.268   |    3138    |      Notre-Dame de Paris       | Du danger de confier son secret à une chèvre
    1474    |     F      |   train    |   13.810   |    3138    |      Notre-Dame de Paris       |         Claude Frollo         
    1474    |     F      |   train    |   9.399    |    3138    |      Notre-Dame de Paris       | Effet que peuvent produire sept jurons en plein air
    1474    |     F      |   train    |   22.737   |    3138    |      Notre-Dame de Paris       |       Une nuit de noces       
    1474    |     F      |   train    |   21.692   |    3138    |      Notre-Dame de Paris       |        Pierre Gringoire       
    1474    |     F      |   train    |   5.236    |    3138    |      Notre-Dame de Paris       |          La Esmeralda         
    1474    |     F      |   train    |   30.506   |    3138    |      Notre-Dame de Paris       |      Paris à vol d'oiseau     
    1474    |     F      |   train    |   2.158    |    3138    |      Notre-Dame de Paris       |          Impopularité         
    1474    |     F      |   train    |   5.608    |    3138    |      Notre-Dame de Paris       |       La Place de Grève       
    1474    |     F      |   train    |   37.944   |    3138    |      Notre-Dame de Paris       |        Ceci tuera cela        
    1474    |     F      |   train    |   24.616   |    3138    |      Notre-Dame de Paris       | Coup d'oeil impartial sur l'ancienne magistrature
    1474    |     F      |   train    |   20.300   |    3138    |      Notre-Dame de Paris       | Utilité des fenètres qui donnent sur la rivière
    1474    |     F      |   train    |   16.997   |    3138    |      Notre-Dame de Paris       |     Suite de Claude Frollo    
    1474    |     F      |   train    |   24.578   |    3138    |      Notre-Dame de Paris       | Histoire d'une galette au levain de maïs
    1474    |     F      |   train    |   11.598   |    3138    |      Notre-Dame de Paris       | Suite de l'écu changé en feuille sèche
    1474    |     F      |   train    |   18.949   |    3138    |      Notre-Dame de Paris       |        Le moine bourru        
    1474    |     F      |   train    |   22.083   |    3138    |      Notre-Dame de Paris       | Qu'un prêtre et un philosophe sont deux
    1474    |     F      |   train    |   16.350   |    3138    |      Notre-Dame de Paris       |           Quasimodo           
    1474    |     F      |   train    |   1.691    |    3138    |      Notre-Dame de Paris       |        La Cruche cassée       
    1474    |     F      |   train    |   6.737    |    3138    |      Notre-Dame de Paris       | Fin de l'écu changé en feuille sèche
    1474    |     F      |   train    |   18.993   |    3138    |      Notre-Dame de Paris       |      "Besos para golpes"      
    1474    |     F      |   train    |   22.092   |    3138    |      Notre-Dame de Paris       | L'écu changé en feuille sèche 
    1474    |     F      |   train    |   23.058   |    3138    |      Notre-Dame de Paris       | Une larme pour une goutte d'eau
    1474    |     F      |   train    |   10.205   |    3138    |      Notre-Dame de Paris       |        Le trou aux rats       
    1474    |     F      |   train    |   24.426   |    3138    |      Notre-Dame de Paris       | Histoire d'une galette au levain de maïs
    1474    |     F      |   train    |   33.710   |    3138    |      Notre-Dame de Paris       |         La Grand'salle        
    1474    |     F      |   train    |   3.112    |    3138    |      Notre-Dame de Paris       |     Le Chien et son maître    
    1474    |     F      |   train    |   20.213   |    3138    |      Notre-Dame de Paris       | «Immanis pecoris custos immanior ispe»
    1474    |     F      |   train    |   24.314   |    3138    |      Notre-Dame de Paris       |      Abbas Beati Martini.     
    1474    |     F      |   train    |   9.279    |    3138    |      Notre-Dame de Paris       | Les inconvénients de suivre une jolie femme le soir dans les rues
    1474    |     F      |   train    |   39.809   |    3138    |      Notre-Dame de Paris       | Trois coeurs d'homme faits différemment
    1474    |     F      |   train    |   11.542   |    3138    |      Notre-Dame de Paris       |            Préface            
    1474    |     F      |   train    |   10.428   |    3138    |      Notre-Dame de Paris       |            La mère            
    1474    |     F      |   train    |   8.436    |    3138    |      Notre-Dame de Paris       |        Les bonnes âmes        
    1474    |     F      |   train    |   6.240    |    3138    |      Notre-Dame de Paris       |          Les Cloches          
    1474    |     F      |   train    |   22.335   |    3138    |      Notre-Dame de Paris       |           Notre-Dame          
    1474    |     F      |   train    |   6.559    |    3138    |      Notre-Dame de Paris       |     De Charybde en Scylla     
    1474    |     F      |   train    |   22.282   |    3138    |      Notre-Dame de Paris       |        La Cruche cassée       
    1474    |     F      |   train    |   4.937    |    3138    |      Notre-Dame de Paris       |    Suite des inconvénients    
    1474    |     F      |   train    |   1.460    |    3138    |      Notre-Dame de Paris       | Fin de l'histoire de la galette
    1844    |     M      |   train    |   2.289    |    1167    | Fables de La Fontaine, livre 04 (ver 2) |  Le Jardinier et son Seigneur 
    2155    |     F      |   train    |   1.826    |    1167    | Fables de La Fontaine, livre 04 (ver 2) | Le Combat des Rats et des Belettes
    707     |     M      |   train    |   0.722    |    1167    | Fables de La Fontaine, livre 04 (ver 2) |     Le Renard et le Buste     
    1624    |     M      |   train    |   3.104    |    1167    | Fables de La Fontaine, livre 04 (ver 2) |  Le Vieillard et ses Enfants  
    1624    |     M      |   train    |   2.846    |    1167    | Fables de La Fontaine, livre 04 (ver 2) |     La Mouche et la Fourmi    
    1805    |     M      |   train    |   1.345    |    1167    | Fables de La Fontaine, livre 04 (ver 2) | Le Cheval s’étant voulu venger du Cerf
    1590    |     M      |   train    |   0.306    |    1356    | Fables de La Fontaine, livre 05 |          Les médecins         
    1590    |     M      |   train    |   0.305    |    1356    | Fables de La Fontaine, livre 05 |   L'âne portant des reliques  
    1590    |     M      |   train    |   4.358    |    1478    | Fables de La Fontaine, livre 07 |     Un Animal dans la Lune    
    1590    |     M      |   train    |   1.861    |    1478    | Fables de La Fontaine, livre 07 | Le Rat qui s’est retiré du monde
    1590    |     M      |   train    |   3.401    |    1478    | Fables de La Fontaine, livre 07 |          Les Souhaits         
    1590    |     M      |   train    |   1.805    |    1478    | Fables de La Fontaine, livre 07 |         Les Deux Coqs         
    1590    |     M      |   train    |   2.464    |    1478    | Fables de La Fontaine, livre 07 | La Laitière et le Pot au lait 
    1590    |     M      |   train    |   2.339    |    1478    | Fables de La Fontaine, livre 07 |  Les Vautours et les Pigeons  
    1590    |     M      |   train    |   2.554    |    1478    | Fables de La Fontaine, livre 07 |          Le Mal Marié         
    1590    |     M      |   train    |   2.581    |    1478    | Fables de La Fontaine, livre 07 | L’Ingratitude et l’Injustice des hommes envers la Fortune
    1590    |     M      |   train    |   3.568    |    1478    | Fables de La Fontaine, livre 07 | Les Animaux malades de la Peste
    1590    |     M      |   train    |   1.724    |    1478    | Fables de La Fontaine, livre 07 |     Le Coche et la Mouche     
    1590    |     M      |   train    |   2.279    |    1478    | Fables de La Fontaine, livre 07 |            La Fille           
    1590    |     M      |   train    |   3.152    |    1478    | Fables de La Fontaine, livre 07 |        Les Devineresses       
    1590    |     M      |   train    |   4.904    |    1478    | Fables de La Fontaine, livre 07 | L’Homme qui court après la Fortune et l’Homme qui l’attend dans son lit
    1590    |     M      |   train    |   1.196    |    1478    | Fables de La Fontaine, livre 07 |       Le Curé et le Mort      
    1590    |     M      |   train    |   2.301    |    1478    | Fables de La Fontaine, livre 07 | Le Chat, la Belette et le petit Lapin
    1590    |     M      |   train    |   2.445    |    1478    | Fables de La Fontaine, livre 07 |     À Madame de Montespan     
    1590    |     M      |   train    |   1.558    |    1478    | Fables de La Fontaine, livre 07 | La Tête et la Queue du Serpent
    1590    |     M      |   train    |   2.128    |    1478    | Fables de La Fontaine, livre 07 |            Le Héron           
    1590    |     M      |   train    |   1.714    |    1478    | Fables de La Fontaine, livre 07 |        La Cour du Lion        
    1590    |     M      |   train    |   1.420    |    2232    | Fables de La Fontaine, livre 11 |            Épilogue           
    1590    |     M      |   train    |   0.240    |    2232    | Fables de La Fontaine, livre 11 | Les Dieux voulant instruire un fils de Jupiter
    1590    |     M      |   train    |   0.325    |    2232    | Fables de La Fontaine, livre 11 | Le Fermier, le Chien, et le Renard
    1590    |     M      |   train    |   2.967    |    2292    | Fables de La Fontaine, livre 01 (ver 2) | L'Hirondelle et les petits Oiseaux
    1590    |     M      |   train    |   1.741    |    2292    | Fables de La Fontaine, livre 01 (ver 2) |     Le Chêne et le Roseau     
    1590    |     M      |   train    |   5.109    |    2292    | Fables de La Fontaine, livre 01 (ver 2) |    À Monseigneur le Dauphin   
    1590    |     M      |   train    |   1.948    |    2292    | Fables de La Fontaine, livre 01 (ver 2) |           La Besace           
    1590    |     M      |   train    |   1.133    |    2292    | Fables de La Fontaine, livre 01 (ver 2) |     La Mort et le Bûcheron    
    1590    |     M      |   train    |   3.488    |    2292    | Fables de La Fontaine, livre 01 (ver 2) | Simonide préservé par les Dieux
    1590    |     M      |   train    |   1.547    |    2292    | Fables de La Fontaine, livre 01 (ver 2) |    Le Renard et la Cigogne    
    1590    |     M      |   train    |   2.372    |    2292    | Fables de La Fontaine, livre 01 (ver 2) |      Le Loup et le Chien      
    1590    |     M      |   train    |   1.514    |    2292    | Fables de La Fontaine, livre 01 (ver 2) | L'Enfant et le Maître d'école 
    1590    |     M      |   train    |   0.814    |    2292    | Fables de La Fontaine, livre 01 (ver 2) |    La Mort et le Malheureux   
    1590    |     M      |   train    |   0.887    |    2292    | Fables de La Fontaine, livre 01 (ver 2) |     La Cigale et la Fourmi    
    1590    |     M      |   train    |   1.650    |    2292    | Fables de La Fontaine, livre 01 (ver 2) |      L'Homme et son Image     
    1590    |     M      |   train    |   1.402    |    2292    | Fables de La Fontaine, livre 01 (ver 2) |        Les Deux Mulets        
    1590    |     M      |   train    |   1.542    |    2292    | Fables de La Fontaine, livre 01 (ver 2) |      Le Loup et l'Agneau      
    1590    |     M      |   train    |   1.549    |    2292    | Fables de La Fontaine, livre 01 (ver 2) | L'Homme entre deux âges, et ses deux Maîtresses
    1590    |     M      |   train    |   0.976    |    2292    | Fables de La Fontaine, livre 01 (ver 2) | Le Rat de ville et le Rat des champs
    1590    |     M      |   train    |   1.038    |    2292    | Fables de La Fontaine, livre 01 (ver 2) |      Les Voleurs et l'Âne     
    1590    |     M      |   train    |   0.523    |    2292    | Fables de La Fontaine, livre 01 (ver 2) |       Le Coq et la Perle      
    1590    |     M      |   train    |   1.711    |    2292    | Fables de La Fontaine, livre 01 (ver 2) | Les frelons et les Mouches à miel
    1590    |     M      |   train    |   1.192    |    2292    | Fables de La Fontaine, livre 01 (ver 2) | La Génisse, la Chèvre et la Brebis, en société avec le Lion
    1590    |     M      |   train    |   0.608    |    2292    | Fables de La Fontaine, livre 01 (ver 2) | La Grenouille qui veut se faire aussi grosse que le Bœuf
    1590    |     M      |   train    |   0.879    |    2292    | Fables de La Fontaine, livre 01 (ver 2) |    Le Corbeau et le Renard    
    1590    |     M      |   train    |   1.366    |    2292    | Fables de La Fontaine, livre 01 (ver 2) | Le Dragon à plusieurs têtes et le Dragon à plusieurs queues
    1590    |     M      |   train    |   2.801    |    2506    | Fables de La Fontaine, livre 02 (ver 2) |     L’Aigle et l’Escarbot     
    1590    |     M      |   train    |   4.073    |    2506    | Fables de La Fontaine, livre 02 (ver 2) |  Testament expliqué par Ésope 
    1590    |     M      |   train    |   1.499    |    2506    | Fables de La Fontaine, livre 02 (ver 2) |  Le Paon se plaignant à Junon 
    1590    |     M      |   train    |   2.662    |    2506    | Fables de La Fontaine, livre 02 (ver 2) | L'Astrologue qui se laisse tomber dans un puits
    1590    |     M      |   train    |   3.140    |    2506    | Fables de La Fontaine, livre 02 (ver 2) | Contre ceux qui ont le goût difficile
    1590    |     M      |   train    |   1.736    |    2506    | Fables de La Fontaine, livre 02 (ver 2) |  Le Lièvre et les Grenouilles 
    1590    |     M      |   train    |   1.044    |    2506    | Fables de La Fontaine, livre 02 (ver 2) |     La Lice et sa Compagne    
    1590    |     M      |   train    |   1.462    |    2506    | Fables de La Fontaine, livre 02 (ver 2) |   Le Lion et l'Âne chassant   
    1590    |     M      |   train    |   1.453    |    2506    | Fables de La Fontaine, livre 02 (ver 2) | Le Corbeau voulant imiter l'Aigle
    1590    |     M      |   train    |   1.933    |    2506    | Fables de La Fontaine, livre 02 (ver 2) |    Le Lion et le Moucheron    
    1590    |     M      |   train    |   1.803    |    2506    | Fables de La Fontaine, livre 02 (ver 2) | La Chauve-Souris et les deux Belettes
